Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35,Att36,Att37,Att38,Att39,Att40,Att41,Att42,Att43,Att44,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att55,Att56,Att57,Att58,Att59,Att60,Att61,Att62,Att63,Att64,Att65,Att66,Att67,Att68,Att69,Att70,Att71,Att72,Att73,Att74,Att75,Att76,Att77,Att78,Att79,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att92,Att93,Att94,Att95,Att96,Att97,Att98,Att99,Att100,Att101,Att102,Att103
0.007606,0.01873,-0.03448,0.085602,0.172621,0.291205,0.204453,0.142153,0.125811,0.071453,-0.035163,-0.048231,-0.073401,0.01597,0.022385,-0.045458,-0.043387,-0.057708,-0.081256,-0.000461,-0.131679,0.044748,-0.001968,-0.004019,0.004156,0.096625,0.069945,0.079067,0.035526,0.042529,0.064542,0.072298,0.009177,-0.252687,-0.127795,0.044977,0.116998,0.100325,-0.006766,-0.062917,-0.010723,0.039432,0.042568,-0.031858,-0.015855,0.01015,0.050549,-0.03131,0.029654,-0.044858,-0.069186,-0.173903,-0.233488,0.0386,-0.09307,-0.054297,0.040631,-0.021825,-0.021128,0.067539,0.205418,0.044314,0.011763,-0.033397,-0.029268,-0.086734,0.133822,0.108356,-0.067628,-0.150552,-0.104782,-0.082772,-0.077769,-0.048866,-0.107652,0.041179,0.031304,0.106675,0.152443,0.02618,0.185274,0.025174,-0.158329,-0.008552,-0.176343,-0.180434,0.134712,-0.000758,0.01112,-0.019376,-0.016155,-0.17283,0.117211,-0.188509,0.148145,0.024873,0.053045,0.045473,0.142213,-0.019493,0.048456,-0.1667,0.002056
-0.158012,0.105022,0.01148,0.010989,-0.16197,0.019862,-0.104384,-0.112563,-0.092115,0.058294,-0.049029,0.02461,-0.102075,-0.056057,-0.023514,0.024854,-0.051188,0.014646,0.155771,-0.041662,0.050094,0.071861,-0.042002,-0.004814,0.013695,0.041123,-0.010404,-0.045209,0.016218,0.025939,0.084876,0.081513,-0.058864,-0.06397,0.018694,0.098637,0.037417,-0.052754,-0.064203,0.011141,0.097767,0.045646,-0.049898,-0.068039,-0.075107,-0.10827,-0.071379,0.052696,-0.04288,-0.154597,-0.197502,-0.146724,-0.090807,0.156261,0.007881,0.099015,-0.098182,-0.159219,0.080748,0.237731,0.180016,0.113607,0.142024,0.019104,0.031576,0.029208,0.122619,0.162481,0.002441,0.025635,0.029225,0.086668,-0.061145,-0.14035,-0.129732,0.124391,0.075596,0.114312,0.034189,-0.080803,-0.07262,-0.083716,-0.040132,0.123232,0.275211,0.201473,0.110907,-0.111406,-0.052928,-0.051037,-0.033839,0.198472,-0.08064,0.165969,-0.099911,0.11606,-0.110887,-0.110264,-0.097039,0.05235,-0.092221,-0.099271,0.031753
0.100084,0.099469,0.042438,0.099496,0.030049,0.09254,-0.024383,0.116874,0.109842,0.004848,0.107878,0.07708,0.139502,0.18688,0.138685,0.10536,0.091089,0.066242,-0.00431,0.069148,0.212256,0.202054,0.166488,0.185074,0.189101,0.119177,0.043528,0.10869,0.109862,0.018186,0.013701,0.027391,-0.018559,-0.031461,-0.002866,0.018827,-0.003723,0.045746,0.031005,-0.035065,-0.022846,-0.014526,-0.01426,0.034731,-0.043384,-0.029099,-0.054944,0.073903,-0.155769,-0.160449,-0.121748,-0.073113,0.011126,0.015554,0.030793,0.217384,-0.22066,-0.203101,0.066523,-0.068955,-0.254794,-0.13049,-0.08046,-0.056535,0.172049,-0.033499,0.018691,-0.042997,0.090122,-0.032828,-0.029396,-0.071867,0.056719,0.078219,0.081691,0.09111,0.039352,-0.134061,-0.135247,0.089391,0.103519,-0.009744,-0.032639,-0.099669,0.001534,-0.048463,-0.051202,-0.058338,-0.041483,-0.063015,-0.059441,-0.083426,0.071468,-0.091321,0.132268,-0.046019,0.126533,0.123769,-0.086993,-0.074531,-0.045251,-0.069231,0.100605
-0.036868,0.100721,0.127483,0.17953,-0.039828,0.152586,0.009898,0.081388,0.071926,0.047411,0.080549,-0.059196,-0.044036,0.043086,0.022007,0.103885,0.079995,0.143471,-0.227979,-0.051896,0.122643,-0.241424,-0.030451,0.107092,0.210919,0.197632,0.114587,0.143659,0.158989,0.111828,0.03195,0.041313,-0.10155,-0.168094,-0.175397,0.000699,-0.192549,-0.167142,-0.034893,0.007051,-0.072782,-0.209712,-0.370347,0.07202,0.131762,0.093054,0.114019,0.105615,0.092727,0.046361,0.084128,0.084815,0.051003,0.005251,0.022371,-0.063187,0.018974,0.02399,-0.021739,-0.044618,-0.036685,-0.05716,-0.068755,-0.065562,0.110371,-0.048293,0.016802,-0.040961,-0.123962,-0.096987,-0.150656,-0.035476,0.00531,0.054077,0.051462,0.060182,-0.040934,-0.00828,-0.085686,-0.005619,-0.026227,-0.013769,-0.003209,-0.056401,-0.009609,-0.007639,-0.016754,-0.036361,-0.029244,-0.032121,-0.032962,-0.02339,-0.039072,0.117595,0.026306,-0.022864,-0.006615,-0.007882,-0.012375,-0.038936,0.017173,0.013979,0.111506
0.02831,-0.127345,-0.066823,-0.056998,0.177977,0.031739,0.129152,-0.128913,-0.086076,0.013049,-0.125753,-0.098304,0.023698,-0.065374,-0.033523,-0.049455,0.064965,-0.066849,-0.008956,-0.073904,-0.010728,-0.197578,-0.14782,-0.262154,-0.302787,-0.206493,-0.041005,-0.209103,-0.231105,-0.167318,-0.076513,-0.158001,-0.020263,0.150076,0.199737,0.058308,0.110779,0.12295,0.129643,0.111163,0.115039,0.116088,0.118198,0.073282,0.079947,0.08144,0.062863,-0.195069,0.082452,-0.055172,-0.014686,-0.027682,-0.021308,0.170505,0.046358,-0.031564,0.082873,-0.007052,-0.096571,-0.001481,-0.04926,-0.084118,0.02411,-0.018271,0.07245,0.054516,0.041656,0.063213,-0.00702,0.051024,-0.107708,-0.07543,-0.126008,0.107957,0.159895,0.063632,0.029371,0.123146,0.086777,0.003546,-0.016556,-0.032329,-0.020396,-0.044623,0.000934,0.003191,-0.006786,-0.02009,-0.018999,-0.025797,-0.032744,0.03672,-0.029912,0.014925,0.000165,-0.013874,-0.016942,-0.01752,-0.00744,-0.028791,-0.010762,0.024825,0.110131
-0.0277,0.138177,0.118147,0.093592,0.046629,-0.022564,-0.10725,-0.055554,-0.148833,-0.119579,0.032276,-0.086022,-0.06779,-0.005459,-0.002366,0.027528,-0.08347,-0.029685,0.091528,0.015426,-0.041756,-0.033248,-0.257395,-0.248802,-0.180755,-0.090662,-0.054909,-0.165826,-0.171743,0.008118,0.027952,-0.088498,-0.036048,-0.054831,-0.071478,-0.042134,-0.046375,-0.037964,-0.12186,-0.081222,-0.023076,0.014375,-0.076547,0.006902,0.065913,0.029385,0.053742,-0.080077,-0.003054,0.010437,-0.043585,-0.098904,-0.134555,-0.052906,-0.120765,-0.155719,0.05642,0.024092,0.002818,0.277897,0.317462,0.103889,0.087236,-0.031544,-0.01028,0.020716,0.172976,0.158912,-0.00349,-0.073883,-0.005592,-0.04672,-0.042611,0.009296,-0.012012,0.28573,0.212954,0.191478,0.196938,-0.015125,-0.030516,0.000305,-0.01542,-0.079844,-0.002076,0.013154,0.027386,0.014851,0.01055,-0.038424,-0.0387,-0.000691,-0.05006,-0.036367,-0.029275,0.021192,-0.004078,0.002333,-0.041094,-0.010815,-0.022642,0.021215,0.122111
-0.176156,0.037323,-0.087324,-0.021587,-0.080735,-0.085939,-0.108968,-0.149616,-0.109386,0.019263,-0.106332,-0.07547,0.005618,0.03741,-0.213396,-0.091282,-0.124611,-0.001662,-0.028921,0.036162,0.0159,-0.050152,-0.02922,-0.070587,-0.104855,-0.132175,-0.132637,-0.105395,-0.080951,-0.125962,-0.191952,-0.102248,-0.076932,0.014526,-0.069236,-0.048926,-0.128263,-0.056703,-0.102385,0.00275,-0.046536,-0.078198,-0.047522,0.070639,-0.103349,-0.056686,-0.077212,0.073218,0.084084,0.127248,0.179648,0.136317,0.199748,-0.001798,0.128599,0.079887,0.127894,0.135482,3.4e-05,0.016357,0.058683,0.08309,0.081998,0.02693,0.007198,0.107583,-0.038395,0.101632,-0.066575,0.008913,-0.020768,-0.045472,-0.048811,-0.1017,-0.003621,0.081902,-0.008068,0.104389,0.078266,-0.10779,-0.115544,0.063235,0.220483,-0.083223,0.053122,-0.107924,-0.122099,-0.115848,-0.060196,0.034321,0.030928,0.183527,0.025392,0.064417,-0.005655,-0.103171,0.170194,0.227952,0.183898,-0.12481,-0.01602,-0.118143,-0.076509
0.050026,0.037442,0.025115,-0.053114,-0.024764,-0.112797,-0.007223,-0.088243,-0.050094,-0.006502,0.027583,0.020071,0.093134,0.041485,0.005681,-0.092889,-0.004592,-0.056379,0.037777,0.056706,-0.087276,-0.162417,-0.106963,-0.14968,-0.12286,-0.102306,0.030167,0.047054,0.061706,0.094223,0.066184,-0.043948,0.057263,0.116157,0.10401,0.16609,0.141442,0.165996,0.167032,0.050309,0.042616,0.135488,0.143496,-0.023559,0.025698,-0.022361,-0.021957,0.01867,-0.147782,-0.086658,-0.069689,-0.008503,-0.050117,-0.103778,-0.018819,0.009071,-0.163197,-0.178762,0.097859,0.08055,-0.015578,-0.071769,-0.031459,-0.001499,-0.138642,-0.178278,-0.061844,-0.105591,0.2099,0.0758,0.173249,0.013676,0.012749,0.094913,0.107191,0.132568,0.119921,0.036073,0.067956,-0.048187,-0.048979,-0.08174,-0.063011,0.266278,-0.070239,-0.059485,-0.010867,0.267248,-0.033391,-0.070687,-0.057001,-0.067745,-0.059545,-0.051479,-0.021455,0.173418,-0.056728,-0.060486,-0.012842,0.285198,-0.035995,-0.053434,-0.076153
0.025845,-0.05672,0.017707,0.023793,-0.018662,-0.090149,-0.080869,0.188292,-0.134565,0.135531,-0.162233,0.097344,-0.187744,0.008949,-0.080284,0.076117,-0.057728,0.136897,-0.044101,0.035815,-0.05732,0.005559,-0.020712,-0.014957,0.035177,-0.050205,0.075579,0.086908,-0.063889,0.080274,0.018714,0.046321,-0.063757,-0.055944,-0.008886,0.069922,0.093892,0.094524,0.068316,-0.012826,0.000147,0.030433,-0.01748,-0.183805,-0.028573,-0.057545,-0.089424,0.157748,0.123731,0.048944,0.014894,0.022115,0.021014,0.145309,-0.051891,0.01513,0.157581,0.061487,0.019496,-0.062603,-0.146202,-0.082262,-0.010532,0.177827,-0.155761,-0.133307,-0.118751,-0.144277,0.121784,-0.179707,0.000267,-0.011602,0.061273,0.243911,-0.006625,0.080699,-0.005866,-0.091217,-0.022246,-0.014263,0.045886,0.015701,-0.093683,0.207841,-0.097241,-0.096405,0.25243,0.036318,-0.101551,-0.116697,-0.11211,-0.098091,0.015108,-0.100099,0.008016,0.193115,0.031039,0.03333,-0.082731,0.229731,0.046321,0.059612,-0.144419
0.024692,0.055524,0.119046,0.058305,0.074772,0.093909,0.048289,0.004735,0.01691,0.044127,0.040134,-0.077748,-0.030033,0.153336,0.052018,0.138309,-0.013043,0.080843,-0.005895,0.02747,0.089553,0.03804,0.010478,-0.039605,0.046925,0.062924,0.067342,0.059429,-0.001516,0.083101,0.120482,0.070857,0.013954,-0.018474,-0.019414,-0.114539,-0.077095,-0.381331,-0.061077,0.088703,-0.036598,-0.221385,-0.12985,0.101638,-0.164822,-0.037684,-0.156691,0.15179,-0.097683,-0.173777,-0.140528,-0.145836,-0.091653,0.14237,0.04595,0.105749,-0.066662,-0.15666,0.154952,0.086895,0.079395,0.014048,0.00854,0.004725,0.043771,-0.023171,0.044233,0.00306,0.074792,-0.049622,0.006451,0.042433,0.090885,0.039042,0.169488,0.153598,0.144133,0.058618,0.071938,0.133675,-0.073939,0.039492,-0.119999,0.095041,-0.119412,-0.124263,0.012138,0.178935,0.009266,0.102878,0.091465,-0.123303,-0.12638,-0.03554,-0.121706,0.093539,0.025387,0.025968,-0.115009,0.078819,-0.01443,-0.111456,0.039029
0.018149,0.100582,0.062422,0.11428,0.013564,0.11325,-0.247662,0.067235,0.189786,-0.085934,0.412303,-0.18649,0.117796,0.069748,0.001204,0.098029,-0.025491,-0.073848,-0.003549,-0.13786,0.031931,-0.009373,0.028676,-0.088798,-0.030479,-0.02599,-0.224585,-0.170968,-0.01367,-0.129142,-0.131502,-0.102591,0.107616,0.162426,0.105915,-0.015634,-0.077373,0.007536,0.050863,-0.059436,0.0138,-0.015175,0.117461,0.093534,0.079496,0.092903,0.219851,0.049981,-0.019382,-0.07471,-0.070739,-0.0597,-0.052066,0.10818,-0.018011,0.014882,0.057168,-0.038324,0.026113,-0.114843,-0.071156,-0.152295,-0.222229,-0.099778,-0.018811,0.229287,-0.046231,-0.115818,-0.074054,-0.0096,-0.041416,-0.0499,0.004615,0.115213,0.172547,0.123718,0.058336,0.085658,-0.023255,-0.003784,-0.016695,0.004512,-0.013961,-0.000758,-0.003195,0.041233,-0.003545,-0.034875,-0.024796,-0.015461,-0.016661,-0.011146,-0.019393,-0.011449,-0.012256,-0.021201,-0.024517,-0.025024,-0.007607,-0.037331,-0.026577,0.016313,0.113608
0.046077,-0.012371,-0.049017,-0.004362,0.04083,-0.009096,0.064926,0.035804,0.070615,-0.009,0.018285,-0.039627,0.120501,-0.022564,0.100865,-0.045105,0.140024,0.057592,-0.005339,-0.023056,0.114421,0.065818,0.267709,0.244702,0.021988,0.116282,0.07312,0.095872,0.138606,0.063452,0.025655,0.088325,0.161665,0.102291,0.120551,0.108994,0.123757,0.0968,-0.015102,-0.018253,0.024624,0.129804,0.112366,-0.016882,0.072485,0.073006,0.0721,0.024777,-0.133234,-0.093017,-0.13321,-0.047673,-0.004906,0.04391,-0.021433,0.165006,-0.129721,-0.100619,-0.069953,-0.120711,-0.226089,-0.198939,-0.157505,-0.151429,0.126814,0.11265,-0.007848,0.002589,-0.083483,-0.185081,-0.074999,-0.116236,0.121168,0.034739,0.032711,0.012843,0.014007,-0.107133,-0.144391,0.145135,0.020564,0.177818,-0.052791,-0.08489,-0.036747,-0.035543,-0.042326,-0.058286,-0.055392,-0.072259,-0.070948,0.14946,-0.062305,0.23443,-0.049236,-0.04584,-0.049871,-0.050103,-0.012745,-0.026852,-0.055083,-0.014212,0.085617
-0.040861,0.422137,-0.087122,0.020327,-0.061208,0.032098,-0.051356,-0.011051,0.016575,0.004017,-0.013953,0.027187,-0.097724,0.091796,-0.020904,0.093001,-0.040563,0.055069,0.091494,0.077431,0.101073,0.099719,-0.055289,0.032503,0.0435,0.079607,0.068549,0.093583,-0.012158,0.040683,0.115226,0.054241,-0.0599,-0.108536,-0.076156,-0.025565,-0.018009,-0.080497,-0.101478,-0.146752,-0.066923,-0.008252,-0.052809,-0.074402,0.004347,-0.068817,-0.027391,0.100541,-0.027868,-0.187741,-0.187664,-0.191074,-0.213713,0.154886,-0.000291,0.079374,-0.034899,-0.108191,-0.008698,0.082063,0.148177,0.17503,0.184741,0.062114,-0.010724,-0.073053,0.075397,0.071459,0.063155,0.007633,0.024194,0.147556,0.000904,-0.048527,-0.016813,-0.045017,-0.003813,0.055996,0.027886,0.064204,-0.111753,-0.173033,0.074371,0.148648,0.085998,-0.072732,0.05975,0.031159,-0.083992,0.019684,0.034196,-0.060684,-0.152119,-0.150903,-0.02381,0.104959,0.181061,0.038431,-0.145315,-0.015609,-0.152352,0.126594,0.054914
-0.031745,-0.061745,-0.044262,-0.036373,-0.010108,0.072472,0.167607,0.105848,0.14173,-0.072339,0.108064,0.000156,-0.101922,0.006539,0.12925,0.170156,-0.105373,-0.031544,-0.123109,0.116702,0.022853,-0.040834,-0.08441,-0.025387,-0.093967,-0.097961,0.032414,0.024903,-0.02475,0.068003,0.015424,-0.141103,-0.092239,-0.031776,-0.061749,0.173897,-0.047954,-0.193861,-0.131701,-0.010698,0.157882,-0.016895,-0.162192,-0.006889,-0.042325,-0.018848,-0.04336,-0.043025,0.047295,0.140599,0.144576,0.179663,0.212148,-0.040418,0.054667,0.024532,0.070756,0.055111,-0.07493,0.02735,-0.006904,0.107661,0.052411,-0.094882,-0.077238,-0.144944,-0.123764,-0.052488,0.034532,-0.054704,-0.016362,0.023403,-0.030516,-0.058089,-0.19742,-0.193489,-0.131207,-0.056689,-0.019856,-0.033115,-0.027058,-0.015009,-0.049311,0.332557,-0.03941,-0.039773,0.057064,0.256635,-0.046152,-0.068842,-0.064995,-0.048016,-0.057088,-0.042442,-0.040133,0.026158,-0.040002,-0.039519,-0.040415,0.215622,-0.047093,0.076872,-0.131098
0.060523,-0.094488,-0.112884,-0.118928,0.005876,-0.097565,0.063819,-0.102556,0.06579,0.074789,-0.0128,-0.098876,0.087564,-0.045179,-0.021203,-0.095651,-0.002737,-0.052601,0.054588,-0.010402,0.027309,-0.061351,0.063968,0.038084,-0.192407,-0.055911,-0.031074,-0.010526,0.046975,-0.087603,-0.050813,0.02901,0.160044,0.126645,0.062676,0.104605,0.102129,0.088481,0.146678,0.014531,0.052171,0.143124,0.140012,-0.280927,0.031334,-0.026213,0.015693,0.015632,-0.107719,-0.012005,-0.011624,0.038689,0.014204,-0.011805,0.012642,0.005964,-0.104264,-0.057635,-0.154591,-0.075493,0.028137,-0.141351,-0.144357,0.315881,0.089705,0.069919,-0.083302,0.03345,-0.026121,0.122482,0.040408,0.127973,0.012334,-0.014899,0.159322,-0.059118,-0.05963,-0.020373,-0.122584,0.165307,0.235407,-0.078667,-0.062082,-0.077564,-0.046466,-0.050953,-0.05495,-0.064042,-0.066441,-0.082538,-0.076575,-0.060393,-0.063561,-0.057895,0.220178,-0.055984,0.223283,0.228232,-0.040254,-0.070659,-0.066514,-0.030433,-0.002151
0.062358,0.034173,0.012187,0.043607,-0.06585,-0.064751,-0.000762,-0.041663,-0.044193,0.034726,-0.021218,0.001853,-0.013807,-0.091946,0.035416,-0.070137,0.040641,-0.03363,0.069947,-0.042984,-0.242011,-0.129369,-0.13999,-0.107519,-0.156852,-0.196242,-0.019998,-0.191052,-0.152164,0.020313,-0.019464,-0.130218,0.093444,0.009844,0.030559,-0.072434,0.030687,0.062903,0.038738,0.016166,-0.008046,-0.000106,0.043384,0.011629,0.072099,0.030493,0.044287,-0.072671,0.024075,0.138359,0.08523,0.014435,-0.023597,-0.007554,0.090698,-0.120805,0.062862,0.11642,-0.130504,-0.048077,-0.113625,-0.084917,-0.078811,-0.106852,0.02052,0.094316,0.009864,0.005681,-0.140989,-0.125656,0.078066,-0.188984,0.093548,0.104818,0.117684,0.181275,0.217858,0.211295,0.122422,-0.067871,-0.084724,0.11329,0.047237,0.029518,0.151638,-0.080851,-0.08069,-0.018524,-0.090702,-0.10707,-0.05524,-0.011784,-0.089444,-0.070465,-0.082997,0.084308,0.100885,0.385648,0.054698,-0.069153,0.007784,-0.055015,-0.027685
-0.016366,-0.035696,-0.02338,-0.170105,-0.062335,-0.117106,-0.051037,-0.048027,-0.045743,0.001571,-0.15326,-0.143843,-0.184437,-0.139759,-0.156973,-0.092372,-0.067218,-0.026405,0.02691,-0.171959,-0.052385,-0.081475,0.004777,0.078399,-0.068146,-0.023695,0.071749,0.0163,-0.033817,-0.128403,-0.100435,-0.097956,0.136082,0.146424,0.021541,0.139727,0.077548,0.104814,0.153095,0.023984,0.013158,0.153582,0.138902,0.106902,0.111498,0.11617,0.120934,-0.095404,0.090427,-0.026477,0.001603,-0.00694,0.009535,0.008689,-0.009725,-0.009367,0.039938,-0.008925,0.014592,-0.113447,0.085362,0.028333,-0.020208,-0.02852,-0.0053,0.090635,-0.067729,-0.111206,-0.17791,0.149037,-0.049173,-0.050516,-0.189648,-0.056951,0.076821,0.02765,-0.091908,0.087555,0.055914,-0.054948,0.052499,-0.010465,-0.068953,-0.09304,-0.065078,-0.065528,-0.066082,0.059418,0.18069,-0.066328,0.013855,0.104972,0.082112,0.157259,-0.027067,-0.013392,-0.067765,0.105101,0.401944,-0.07561,-0.07557,-0.052783,-0.138228
0.085026,0.035898,0.008178,0.001667,0.099742,0.082916,0.062218,0.118036,0.162345,-0.027706,0.143072,0.013243,0.170187,0.056657,0.098986,0.055793,-0.005751,-0.064889,-0.170251,-0.127309,0.037979,0.052129,0.17513,0.134518,0.173324,0.120166,0.016038,0.04091,0.084177,-0.011498,-0.03032,0.030823,0.044947,0.012643,0.037633,0.033671,0.091174,0.085679,0.057435,0.016813,-0.065021,-0.039415,0.052724,-0.154819,-0.038526,-0.108567,-0.074526,0.027064,4.7e-05,0.019278,-0.007638,0.00916,0.024091,-0.026085,0.018886,-0.002627,-0.102909,-0.091541,0.092961,-0.114298,-0.172125,-0.114309,-0.035813,0.001969,0.087237,-0.079228,-0.06531,-0.141528,0.096212,-0.015735,-0.02558,-0.012642,0.130731,0.18778,0.221609,0.146053,0.022965,-0.115085,-0.155554,-0.090842,-0.121726,-0.133561,0.071839,0.100648,-0.147389,-0.132348,-0.084062,0.106384,0.145597,0.17899,0.170055,0.102044,-0.093357,0.048083,-0.06882,0.030747,-0.113612,-0.108126,-0.130309,0.132021,0.154104,0.154541,-0.06496
0.101394,-0.003643,0.003239,0.03751,0.062554,0.035778,0.079967,0.092712,0.084614,0.103262,0.076964,0.140448,0.124918,0.153272,0.14343,0.144365,0.105827,0.123921,-0.145022,-0.008752,0.026087,0.069863,0.18968,0.185099,0.179535,0.110246,0.140202,0.105188,0.040867,0.060093,-0.058391,0.009456,0.021444,0.016513,0.046056,0.079901,0.092053,0.06846,0.064282,-0.013272,0.00183,0.059459,0.012734,0.007059,-0.004353,-0.046268,-0.035191,0.09326,-0.067437,0.000382,-0.051333,-0.033881,-0.009395,-0.059315,-0.070186,0.025315,-0.11946,-0.134475,0.080386,-0.072895,-0.303186,-0.118037,0.001966,0.019758,-0.126579,-0.062058,-0.061943,-0.109745,0.092391,-0.127612,-0.001417,-0.056485,0.090805,0.064275,0.029422,-0.021334,0.105453,-0.100731,-0.149001,-0.089859,-0.122035,-0.162954,-0.010702,0.094738,0.068466,0.104358,0.049159,0.165748,0.139271,0.026528,0.029529,-0.167082,-0.028565,-0.180083,-0.095158,0.122897,-0.115007,-0.096731,0.194977,0.127835,-0.120116,0.058693,-0.014631
-0.020322,-0.064033,0.115864,-0.000834,0.097676,0.142865,0.105957,-0.012315,0.096994,0.017939,0.30476,0.035754,-0.082809,-0.002633,0.103408,0.020502,0.026995,-0.193029,0.064452,0.011166,0.039934,-0.143467,-0.164074,-0.225087,-0.136217,-0.061736,-0.020897,-0.165961,-0.178342,0.048011,-0.063586,-0.113459,-0.149601,-0.042131,-0.088436,-0.013057,0.035966,0.02053,0.001146,-0.103812,-0.009184,0.019297,0.014343,-0.110943,0.001493,-0.017859,0.037371,-0.250998,0.03372,0.047932,-0.049571,-0.079394,-0.147901,-0.107682,-0.076742,-0.093438,0.152201,0.223292,-0.107674,0.179591,0.116849,0.144378,0.148461,-0.065696,-0.050313,-0.083688,0.110359,0.096697,0.008921,0.142553,0.039066,0.067468,-0.044356,-0.07976,-0.03763,-0.114959,-0.00835,-0.005516,0.057187,-0.05843,-0.047488,-0.097812,0.103687,0.041272,0.037276,-0.039993,-0.072607,-0.062211,-0.057514,0.084456,0.129216,0.017475,-0.050575,0.154063,-0.037626,-0.036551,-0.076568,-0.00036,0.080223,-0.066825,-0.085213,-0.051597,0.090841
0.089819,-0.043593,-0.03524,0.029311,0.097609,-0.103206,0.157084,0.003531,0.104853,-0.092749,0.02101,-0.096013,0.15001,0.048775,0.098877,-0.056037,0.029986,-0.023894,0.237783,0.019209,0.052065,0.09288,0.11314,-0.025768,-0.009511,-0.184536,-0.141722,-0.130713,-0.059233,-0.213465,0.001207,-0.052809,0.15433,0.034441,0.109468,0.064922,0.109414,0.071399,0.003428,0.010051,0.008333,-0.000199,-0.014069,0.035125,-0.064563,-0.149762,-0.097124,-0.046222,-0.071869,0.046497,0.080771,0.093003,0.110462,-0.248385,0.022841,0.076869,-0.065089,0.02642,-0.045155,0.050793,0.020832,0.012998,0.11676,0.192745,0.00377,-0.161258,-0.043628,0.042287,-0.124408,-0.168724,-0.143628,-0.015525,0.026511,-0.058265,-0.060705,-0.3754,-0.147408,-0.102973,0.048771,0.013691,-0.027085,-0.092661,0.013979,-0.000584,-0.0491,0.120762,-0.008959,-0.059517,-0.067959,-0.026313,0.240092,0.022638,-0.051433,0.015283,-0.074769,0.060061,-0.073993,0.026614,0.048198,-0.034679,-0.082484,-0.056178,0.065949
-0.015894,-0.318178,-0.137038,-0.052905,-0.143667,0.025416,0.032423,-0.032108,-0.09423,0.003709,-0.148729,0.014504,0.073674,-0.018872,0.087724,0.019413,0.100285,-0.062181,-0.047546,0.049798,-0.045756,-0.06857,0.038116,0.00847,0.010956,0.118681,0.157876,0.09412,0.152095,0.056383,-0.014727,0.073452,-0.092589,-0.006316,0.10947,0.224667,0.04649,-0.048591,-0.051677,-0.004364,0.043036,0.080381,0.020646,-0.268661,-0.184251,-0.08635,-0.02079,-0.132613,0.012828,0.029618,0.027154,0.121427,0.150162,0.117898,0.063271,0.141118,0.02679,0.040611,-0.1168,0.021155,-0.000853,-0.15137,0.059571,0.031647,-0.314253,-0.016349,-0.272944,0.086387,-0.062288,0.05216,0.073463,0.107975,0.006092,-0.135928,0.082249,-0.014898,0.081398,0.044665,-0.093761,-0.026805,0.006811,-0.058338,-0.029671,-0.083472,-0.038016,-0.036966,-0.043113,-0.057797,-0.055556,0.043106,-0.036083,0.203525,0.159098,-0.043901,0.037595,-0.046134,-0.035659,0.037629,-0.04222,-0.062071,-0.007275,-0.016798,0.086397
-0.095121,0.106916,-0.010753,-0.053214,-0.120627,0.044316,-0.19271,-0.098773,-0.045863,0.184794,-0.031317,0.076961,-0.201913,-0.116842,-0.089088,0.016375,-0.029941,3.7e-05,0.054097,0.251781,0.087403,0.123292,-0.045423,-0.098755,-0.053995,-0.000829,0.007798,0.018718,-0.126332,-0.022395,0.030023,0.076973,-0.02442,-0.061876,-0.066562,-0.053618,-0.064741,-0.006226,-0.153281,-0.039077,-0.125619,-0.152003,-0.114367,0.043165,-0.017357,0.506261,-0.052441,0.001792,-0.055408,0.023334,0.021282,-0.048673,0.02885,-0.033898,0.03492,0.005221,0.010234,0.011688,-0.028953,0.073592,0.088708,0.128727,0.058127,0.014419,-0.051739,-0.000257,0.015441,0.01016,-0.097005,0.135188,0.045423,0.008714,-0.010286,-0.061045,0.009891,0.011896,0.025279,0.044018,-0.015492,-0.043323,-0.055568,-0.076157,-0.072328,0.103823,0.197653,0.205299,0.094009,-0.074474,-0.07512,-0.090284,-0.086411,0.118422,-0.068124,0.154934,-0.072857,0.117552,-0.051566,-0.057244,-0.07541,0.126889,-0.056146,-0.066535,-0.008967
